"Date ym","Site number","Site name","Latitude","Longitude","Reaches","Month","Year","monthly cottonwood leaf litterfall g m2","monthly willow leaf litterfall g m2","monthly russian olive leaf litterfall g m2","monthly saltcedar leaf litterfall g m2","monthly elm leaf litterfall g m2","monthly seep willow leaf litterfall g m2","monthly new mexico olive leaf litterfall g m2","monthly indigo bush leaf litterfall g m2","monthly total litterfall g m2","monthly woodfall g m2","monthly cottonwood reproductive litterfall g m2","monthly willow reproductive litterfall g m2","monthly russian olive reproductive litterfall g m2","monthly elm reproductive litterfall g m2","monthly saltcedar reproductive litterfall g m2","monthly total reproductive litterfall g m2"
May 2000,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",5,2000,29.23,0,0,0,0,0,0,0,7.48,10.54,.,.,.,.,.,2.3
May 2000,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",5,2000,0.6,0.02,0.51,0.01,0.01,0,0,0.09,1.42,2.82,.,.,.,.,.,0.88
Jun 2000,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",6,2000,7.52,0.02,0,0,0.35,0,0,0,2.53,3.59,.,.,.,.,.,1.04
Jun 2000,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",6,2000,4.23,0,0.09,0,0,0,0.09,0,1.82,5.09,.,.,.,.,.,0.44
Jun 2000,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",6,2000,10.55,0.02,0.02,0,0.09,0,0,0,5.93,13.77,.,.,.,.,.,2.73
Jun 2000,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",6,2000,0.48,0.01,15.11,0,0,0,0,0,2.93,2.55,.,.,.,.,.,0.57
Jun 2000,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",6,2000,29.31,0,0,0,0,0,0,0,5.25,3.46,.,.,.,.,.,0.85
Jun 2000,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",6,2000,0.15,0,1,0.24,0.31,0,0,0,1.57,3.02,.,.,.,.,.,0.95
Jul 2000,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",7,2000,2.77,0.38,0,0,0.01,0,0.09,0,3.4,13.54,.,.,.,.,.,1.17
Jul 2000,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",7,2000,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Jul 2000,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",7,2000,4.53,0.17,0.27,0,0,0,0,0,2.9,6.59,.,.,.,.,.,1.4
Jul 2000,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",7,2000,0.24,0.64,5.32,0,0,0,0,0,1.29,0.62,.,.,.,.,.,0.34
Jul 2000,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",7,2000,24.32,0,0.02,0,0,0,0,0,5.02,6.38,.,.,.,.,.,0.93
Jul 2000,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",7,2000,0,0,0.01,0,0,0,0,0,0.13,0,.,.,.,.,.,0.11
Aug 2000,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",8,2000,0.63,0,0.27,0.02,0.01,0,0.02,0,1.06,5.91,.,.,.,.,.,0.1
Aug 2000,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",8,2000,1.34,0,0.63,0,0,0,0,0,1.5,5.43,.,.,.,.,.,0.19
Aug 2000,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",8,2000,1.76,0.04,0.01,0,0.01,0,0.02,0,1.18,1.76,.,.,.,.,.,0.01
Aug 2000,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",8,2000,0.93,0.38,22.24,0,0,0,0.78,0,4.51,1.48,.,.,.,.,.,0.99
Aug 2000,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",8,2000,9.86,0,0.15,0,0,0,0,0,1.66,1.55,.,.,.,.,.,0.16
Aug 2000,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",8,2000,28.46,0,6.41,0.43,0,0,0,0,14.26,69.34,.,.,.,.,.,0.48
Sep 2000,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",9,2000,3.01,0.09,0.32,0.01,0.33,0,4.32,0,7.84,51.77,.,.,.,.,.,0.01
Sep 2000,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",9,2000,5.46,0,1.87,0,0.08,0,0,0,1.66,3.62,.,.,.,.,.,0.02
Sep 2000,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",9,2000,8.33,0.98,0.03,0,0.01,0,0,0,6.04,26.43,.,.,.,.,.,0.06
Sep 2000,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",9,2000,4.1,7.8,21.8,0,0,0,0,0,5.56,1.46,.,.,.,.,.,0.85
Sep 2000,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",9,2000,17.55,0,0,0,0,0,0,0,2.76,2.4,.,.,.,.,.,0.14
Sep 2000,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",9,2000,1.06,0,6.94,0,0,0,0,0,1.51,0.59,.,.,.,.,.,0.34
Sep 2000,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",9,2000,1,0,0,0.11,0,0,0,0,0.38,0.96,.,.,.,.,.,0.01
Oct 2000,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",10,2000,10.92,1.19,0.02,0,2.62,0,15.62,0,5.04,7.48,.,.,.,.,.,0.03
Oct 2000,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",10,2000,16.31,0,0.65,0.01,0,0,0,0,2.55,1.9,.,.,.,.,.,0.03
Oct 2000,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",10,2000,3.96,1.48,0.01,0,0.28,0.35,0,0,2.49,4.98,.,.,.,.,.,0
Oct 2000,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",10,2000,7.46,11.11,14.62,0,0,0,0,0,4.61,0.78,.,.,.,.,.,0.18
Oct 2000,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",10,2000,17.86,0,0,0,0,0,0,0,2.52,1.56,.,.,.,.,.,0
Oct 2000,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",10,2000,1.31,1.39,3.79,0.03,0,0,0,0,1.18,0.41,.,.,.,.,.,0.14
Oct 2000,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",10,2000,0.62,0,0,0.27,0,0,0,0,0.15,0.11,.,.,.,.,.,0
Nov 2000,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",11,2000,109.16,2.92,2.08,0.15,15.24,0,9.08,0,22.35,24.24,.,.,.,.,.,0.08
Nov 2000,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",11,2000,107.27,0.6,0.53,0.03,0,0,0,0,16.5,16.63,.,.,.,.,.,0.09
Nov 2000,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",11,2000,92.61,5.74,0,0,3.39,4.65,0,0,15.88,3.42,.,.,.,.,.,0.01
Nov 2000,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",11,2000,51.85,14.31,17.86,0,0,0,0,0,11.67,0.86,.,.,.,.,.,0.47
Nov 2000,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",11,2000,195.62,0,0,0,0,0,0,0,27.51,15.92,.,.,.,.,.,0
Nov 2000,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",11,2000,47,4.31,5.1,1.96,0,0,0.01,0,8.03,1.54,.,.,.,.,.,0.07
Nov 2000,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",11,2000,5.39,0,0,12.69,0,0,0,0,2.55,1.46,.,.,.,.,.,0
Dec 2000,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",12,2000,65.92,0.09,0.81,0.33,3.54,0.31,0.09,0,10.11,6.08,.,.,.,.,.,0.05
Dec 2000,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",12,2000,59.47,0.03,0.55,0.05,0,0,0,0,8.69,5.57,.,.,.,.,.,0.08
Dec 2000,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",12,2000,53.85,3.4,0.01,0,0.06,0.01,0,0,8.25,3,.,.,.,.,.,0
Dec 2000,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",12,2000,5.78,2.17,6.32,0,0,0,0,0,4.32,0.95,.,.,.,.,.,2
Dec 2000,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",12,2000,161.08,0,0.01,0,0,0,0,0,21.4,3.13,.,.,.,.,.,0.03
Dec 2000,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",12,2000,7.69,0.16,6.71,1.02,0.01,0,0,0,3.33,3.93,.,.,.,.,.,0.07
Dec 2000,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",12,2000,3.85,0,0,5.43,0,0,0,0,1.46,1.86,.,.,.,.,.,0
Jan 2001,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",1,2001,20.08,0.02,0.09,0.02,0.23,0,0,0,3.04,2.48,.,.,.,.,.,0.02
Jan 2001,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",1,2001,12.54,0,0.25,0.03,0,0,0,0,1.77,0.12,.,.,.,.,.,0.04
Jan 2001,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",1,2001,40.85,0.02,0.02,0,0,0.05,0,0,5.86,1.78,.,.,.,.,.,0
Jan 2001,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",1,2001,3.55,0.28,0.4,0,0,0,0,0,1.2,0.56,.,.,.,.,.,0.53
Jan 2001,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",1,2001,100.77,0,0,0,0,0,0,0,13.25,0.05,.,.,.,.,.,0
Jan 2001,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",1,2001,1.02,0.01,1.11,0,0,0,0,0,0.52,0.72,.,.,.,.,.,0.05
Jan 2001,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",1,2001,3.98,0,0,0.05,0,0,0,0,0.57,0.05,.,.,.,.,.,0
Feb 2001,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",2,2001,22.9,0.09,0.26,0.02,0.09,0,0.04,0,3.97,6.67,.,.,.,.,.,0.04
Feb 2001,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",2,2001,15.63,0,0.36,0.04,0,0,0,0,2.43,1.82,.,.,.,.,.,0.07
Feb 2001,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",2,2001,51.38,0.13,0.04,0,0,0.06,0,0,7.32,2.79,.,.,.,.,.,0
Feb 2001,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",2,2001,0.38,0.02,1.18,0,0,0,0,0,0.76,0.73,.,.,.,.,.,0.41
Feb 2001,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",2,2001,95.38,0,0,0,0,0,0.01,0,12.72,1.94,.,.,.,.,.,0.04
Feb 2001,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",2,2001,2.82,0.01,0.27,0.17,0,0,0,0,1.19,1.64,.,.,.,.,.,0
Feb 2001,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",2,2001,1.39,0,0,1.19,0,0,0,0,1.67,10.82,.,.,.,.,.,0
Mar 2001,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",3,2001,8.23,0.01,0.09,0.02,0.32,0,0.02,0,1.85,4.09,.,.,.,.,.,0.07
Mar 2001,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",3,2001,12.55,0,0.01,0,0,0,0,0,10.29,65.09,.,.,.,.,.,0
Mar 2001,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",3,2001,37.44,0.31,0,0,0,0,0.01,0,5.83,5.82,.,.,.,.,.,0
Mar 2001,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",3,2001,0.02,0.02,0.02,0,0,0,0,0,0.1,0.42,.,.,.,.,.,0
Mar 2001,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",3,2001,109.69,0,0,1,0,0,0,0,17.47,4.62,.,.,.,.,.,0
Mar 2001,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",3,2001,2.23,0.05,0,0,0,0,0,0,0.96,4.88,.,.,.,.,.,0
Mar 2001,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",3,2001,0.47,0,0,0.55,0,0,0,0,0.13,0,.,.,.,.,.,0
Apr 2001,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",4,2001,8.46,0,0.09,0,0.24,0,0.12,0,2.89,4.56,.,.,.,.,.,0.99
Apr 2001,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",4,2001,9.96,0.01,0.03,0,0,0,0,0,2.5,1.41,.,.,.,.,.,0.95
Apr 2001,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",4,2001,20.39,0.01,0.03,0,0,0.01,0,0,4.37,2.04,.,.,.,.,.,1.33
Apr 2001,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",4,2001,0.01,0.03,0.03,0,0,0,0,0,0.63,2.33,.,.,.,.,.,0.26
Apr 2001,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",4,2001,139.84,0,0.01,0.23,0,0,0,0,22.07,18.62,.,.,.,.,.,0.9
Apr 2001,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",4,2001,0.54,0,0,0,0,0,0,0,0.89,3.58,.,.,.,.,.,0.36
Apr 2001,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",4,2001,0.31,0,0,0,0,0,0,0,0.16,0.09,.,.,.,.,.,0.1
May 2001,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",5,2001,11.85,0,0.23,0.01,0.15,0,0.09,0,7.6,31.32,.,.,.,.,.,1.82
May 2001,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",5,2001,2.09,0,0.23,1.08,0,0,0,0,2.16,6.56,.,.,.,.,.,0.73
May 2001,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",5,2001,10.16,0,0.12,0,0,0.02,0,0,4.74,3.4,.,.,.,.,.,2.61
May 2001,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",5,2001,0.55,0.01,2.25,0,0,0,0,0,1.11,2.04,.,.,.,.,.,0.4
May 2001,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",5,2001,119.69,0.02,0.01,0,0,0,0,0,21.03,30.24,.,.,.,.,.,1.48
May 2001,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",5,2001,0.25,0,1.78,0.39,0.15,0,0,0,1.1,3.24,.,.,.,.,.,0.31
May 2001,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",5,2001,0.02,0,0,0.01,0,0,0,0,0.09,0.57,.,.,.,.,.,0.01
Jun 2001,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",6,2001,9.32,0,0.02,0.01,0,0,0,0,5.24,1.03,.,.,.,.,.,3.61
Jun 2001,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",6,2001,1.8,0.01,0.2,0,0,0,0.01,0,2.3,0.73,.,.,.,.,.,1.86
Jun 2001,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",6,2001,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Jun 2001,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",6,2001,0.32,0.39,8.31,0,0,0,0,0,2.68,1.87,.,.,.,.,.,1.2
Jun 2001,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",6,2001,21.78,0,0,0,0,0,0,0,9.43,43.92,.,.,.,.,.,0.85
Jun 2001,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",6,2001,2.02,0,7.95,0.02,0,0,0.01,0,4.56,17.17,.,.,.,.,.,0.5
Jun 2001,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",6,2001,0.01,0,0,0.41,0,0,0,0,0.4,0.01,.,.,.,.,.,0.18
Jul 2001,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",7,2001,3.01,0.02,0,0.02,0.02,0,0.09,0,4.6,15,.,.,.,.,.,2.15
Jul 2001,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",7,2001,0.9,0,0.41,0,0,0,0.16,0,0.89,0.27,.,.,.,.,.,0.41
Jul 2001,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",7,2001,4.25,0.01,0.18,0,0.02,0,0,0,2.18,1.27,.,.,.,.,.,1.34
Jul 2001,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",7,2001,0.48,0.79,5.16,0,0,0,0,0,1.62,0.48,.,.,.,.,.,0.65
Jul 2001,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",7,2001,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Jul 2001,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",7,2001,1.72,0,2.12,0.02,0,0,0,0,0.98,1.63,.,.,.,.,.,0.18
Jul 2001,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",7,2001,0.02,0.01,0,0.04,0,0,0,0,0.05,0.06,.,.,.,.,.,0.01
Aug 2001,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",8,2001,1.64,0.04,0.01,0.02,0.01,0.01,1.59,0,1.84,8.94,.,.,.,.,.,0.22
Aug 2001,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",8,2001,2.72,0,0.55,0,0,0,0,0,0.69,1.56,.,.,.,.,.,0.01
Aug 2001,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",8,2001,1.69,0.06,0.11,0,0.08,0.01,0,0,0.96,2.72,.,.,.,.,.,0.27
Aug 2001,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",8,2001,2.46,1.34,10.71,0,0,0,0.01,0,2.13,0.02,.,.,.,.,.,0.15
Aug 2001,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",8,2001,25.38,0,0,0,0,0,0,0,20.11,123.8,.,.,.,.,.,0.66
Aug 2001,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",8,2001,2.39,0,4.49,0.04,0,0,0,0,1.17,0.27,.,.,.,.,.,0.22
Aug 2001,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",8,2001,0.31,0,0,0.31,0,0,0,0,0.08,0,.,.,.,.,.,0
Sep 2001,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",9,2001,3.15,0.08,1.01,0,0.01,0,0.23,0,5.48,37.23,.,.,.,.,.,0.01
Sep 2001,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",9,2001,4.31,0,1.02,0,0,0,0.08,0,0.76,0.25,.,.,.,.,.,0
Sep 2001,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",9,2001,2,0.06,0.1,0,0.55,0.02,0,0.01,0.78,0.67,.,.,.,.,.,0.1
Sep 2001,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",9,2001,9.23,2.74,7.69,0,0,0,0,0,2.58,0.03,.,.,.,.,.,0
Sep 2001,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",9,2001,8.92,0,0,0,0,0,0,0,1.59,2.72,.,.,.,.,.,0.03
Sep 2001,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",9,2001,1.62,0,0.02,0,0.01,0,0,0,0.59,2.62,.,.,.,.,.,0
Sep 2001,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",9,2001,0.09,0,0,0.03,0,0,0,0,0.06,0.16,.,.,.,.,.,0
Oct 2001,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",10,2001,8.39,0.17,0.18,0.01,1.78,0,7.86,0,2.62,1.12,.,.,.,.,.,0
Oct 2001,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",10,2001,40,0.02,1.24,0.02,0,0,0,0,5.44,0.04,.,.,.,.,.,0.04
Oct 2001,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",10,2001,14.77,2.95,0.54,0,0.41,0,0.01,0,2.96,0.82,.,.,.,.,.,0.04
Oct 2001,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",10,2001,12.23,0.01,17.85,9.47,0,0,0,0,5.15,0.17,.,.,.,.,.,0
Oct 2001,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",10,2001,23.15,0,0,0,0,0,0.01,0,4.16,8.62,.,.,.,.,.,0
Oct 2001,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",10,2001,18.32,0,0.86,0,0,0,0,0,2.58,0.4,.,.,.,.,.,0
Nov 2001,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",11,2001,40.85,0.85,0.38,0,8.09,0,11.85,0,9.2,8.08,.,.,.,.,.,0
Nov 2001,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",11,2001,73.23,0,1.46,0,0,0,0,0,9.92,1.32,.,.,.,.,.,0
Nov 2001,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",11,2001,50.62,14.47,0.49,0,3.69,0,0.1,0,13.21,20.08,.,.,.,.,.,0.03
Nov 2001,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",11,2001,33.93,10.92,16.46,0,0,0,0,0,8.09,0.46,.,.,.,.,.,0
Nov 2001,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",11,2001,296.31,0,0,0,0,0,0,0,40.45,14.31,.,.,.,.,.,0.04
Nov 2001,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",11,2001,22.62,0,4.46,1.94,0,0,0,0,4.06,0.31,.,.,.,.,.,0
Nov 2001,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",11,2001,5.08,0,0,8.26,0,0,0,0,1.75,0,.,.,.,.,.,0
Dec 2001,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",12,2001,92.77,0.41,0.19,0.11,6.33,0,0.49,0,19.29,47.02,.,.,.,.,.,0.05
Dec 2001,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",12,2001,97.32,0,0.4,0.01,0.01,0,0,0,12.88,0.93,.,.,.,.,.,0
Dec 2001,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",12,2001,144.37,7.85,1.24,0,2.86,0,0.04,0,22.48,14.78,.,.,.,.,.,0.01
Dec 2001,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",12,2001,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
Dec 2001,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",12,2001,124.54,0,0,0,0,0,0,0,17.49,10.01,.,.,.,.,.,0
Dec 2001,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",12,2001,7.31,0,2.19,2.58,0,0,0,0,2.03,0.32,.,.,.,.,.,0.02
Dec 2001,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",12,2001,12.69,0,0,7.86,0,0,0,0,2.67,0,.,.,.,.,.,0
Jan 2002,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",1,2002,17.18,0.04,0.01,0.03,0.19,0,0.04,0,2.44,0.7,.,.,.,.,.,0
Jan 2002,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",1,2002,11.72,0.01,0.17,0.02,0,0,0.01,0,1.69,0.24,.,.,.,.,.,0.04
Jan 2002,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",1,2002,20.39,0.5,0.18,0,0,0,0,0,3.73,7.32,.,.,.,.,.,0
Jan 2002,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",1,2002,0.34,2.02,1.24,0,0,0,0,0,0.53,0.02,.,.,.,.,.,0
Jan 2002,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",1,2002,147.95,0,0,0,0,0,0,0,19.56,0.8,.,.,.,.,.,0.01
Jan 2002,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",1,2002,2.09,0,0,0.12,0,0,0,0,0.76,0.01,.,.,.,.,.,0.23
Jan 2002,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",1,2002,0.54,0,0,0.42,0,0,0,0,0.13,0,.,.,.,.,.,0
Feb 2002,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",2,2002,7.62,0,0.09,0,0.09,0,0,0,1.89,6.23,.,.,.,.,.,0.02
Feb 2002,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",2,2002,11.88,0,0.17,0,0,0,0,0,4.44,21.71,.,.,.,.,.,0.01
Feb 2002,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",2,2002,16.08,0.14,0.09,0,0,0,0.01,0,3.34,8.58,.,.,.,.,.,0
Feb 2002,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",2,2002,0.77,0.02,0.4,0.1,0,0,0,0,0.18,0.17,.,.,.,.,.,0
Feb 2002,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",2,2002,65.61,0,0,0,0,0,0,0,9,3.62,.,.,.,.,.,0
Feb 2002,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",2,2002,5.2,0,0,0,0,0,0,0,0.78,0.08,.,.,.,.,.,0.01
Feb 2002,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",2,2002,0.32,0,0,0.02,0,0,0,0,0.06,0.15,.,.,.,.,.,0
Mar 2002,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",3,2002,13.24,0.01,0.15,0.02,0,0,0.01,0,8.23,49.03,.,.,.,.,.,0.05
Mar 2002,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",3,2002,38.55,0,0.01,0,0,0,0,0,10.97,45.3,.,.,.,.,.,0.07
Mar 2002,3,"Los Lunas",34.8123850767529,-106.714471968474,"Isleta Reach",3,2002,22.39,0.2,0.02,0,0,0,0,0,3.22,0.86,.,.,.,.,.,0.05
Mar 2002,4,"Belen",34.6481124155284,-106.737727748983,"Isleta Reach",3,2002,0,0,0.77,0,0,0,0,0,0.4,2.05,.,.,.,.,.,0
Mar 2002,5,"Santa Ana",35.34284,-106.5458,"Angostura Reach",3,2002,126.41,0,0,0,0,0,0,0,17.27,6.42,.,.,.,.,.,0
Mar 2002,6,"Savannah",35.1428674147,-106.681982289,"Angostura Reach",3,2002,0.46,0,0.31,0.09,0,0,0,0,0.37,1.23,.,.,.,.,.,0
Mar 2002,7,"Lemitar",34.1670457032,-106.889953039,"San Acacia Reach",3,2002,1.15,0,0,0,0,0,0,0,0.83,0.15,.,.,.,.,.,0
Mar 2002,8,"Hispanic Cultural Center",35.0688083802,-106.65807622,"Angostura Reach",3,2002,19.56,0.02,0.01,0,0.02,0,0,0,5.16,19.34,.,.,.,.,.,0
Apr 2002,1,"Alameda",35.1880598884,-106.646949118,"Angostura Reach",4,2002,6.24,0,0,0,0,0,0,0,3.29,0,.,.,.,.,.,2.44
Apr 2002,2,"Rio Grande Nature Center",35.1267624154,-106.688450012,"Angostura Reach",4,2002,1.77,0.01,0.02,0.01,0,0,0,0,0.97,2.02,.,.,.,.,.,0.47
