Year,Site number,AMFR,ELAN,FOPUP,FORB,GAVI2,GRASS,MACA2,MEOF,MUAS,PAVI5,PODEW,RIAU,SAEX,ULPU,ACHY,ARPU9,CHGE2,ELEL5,ERAGR,GUSA2,JUMO,MACHA,PAOB,SATR12,SPCO4,SPCR,SPFL2,SPORO,TACH2,AMORP,AMPS,ANCA10,APCA,BASA,CAREX,ELYMU,EUOC4,LONIC,MOAL,SAGO,ARAN7,ASCLE,CIRSI,CIVU,DAGL,ELCA4,EQLA,EQUIS,LYAM,MINT,OEELH2,SOAR2,SPAI,SYFAC,SYMPH4,SETAR,BASC5,BRINI,COAR4,GLLE3,HEAN3,HECI,PASM,PHYSA,SELE6,SEVI4,SOEL,SPAN3,SPHAE,BOAR,BOBA2,DIWI2,IPLO,OEPA,OPPH,PANIC,PORTU,PSSC8,SEFL3,SPGI,COCA5,LASE,MEOL,RHTR,ATCA2,HOJU,ASLAH2,UNK,AIAL,ARFI2,ALIN,DALA3,MAPIP4,NAHI,POHA5,PSSC6,CHAMA15,MOSQ,ASSU2,JUBA,LATAP,SYER,SYPR5,TECAO,HELIA3,THIN6,ARAD/BOBA2,MOVE,BRCA6,CYDA,AGROS2,ALTR7,ASOF,CACA4,CADR,CHAL7,CHENO,CLCO2,CYPER,DISP,ECCR,ELPS,ELTR7,EUPHO,JUTO,LEOR,MESA,POCO,RONE,ROWO,SALIX,SOLID,TYLA,TYPHA,WC,CROTON,BRJA,RUMEX,YELAC,IPLO2,MENTZ,BASA4,FRAXINUS,ROPS,RUCR,SOCA6,ARDR4,BREUC2,GAMO5,PHHI8,RATA,PHAU7,PHCO,PRPU,SPSA3,LYTO,THPO7,CHSP11,ERDI4,LACTU,PYPA4,TECA3,DESCU,MARSI,SCPA8,SCPU10,FRVE2,AMBRO,AGGI2,CESP4,SONU2,XAST,DISP/MUAS,LELA2,AMAC2,CONYZ,CRTE4,DAWR2,MELIL,SONI,SOTR,ECMUM,STIPA,ERBE2,BOAR/BOBA2,SPCO4/SPGI,SPCR/SPWR2,CAPE42,JUNCU,OECU2,OENOT,SCAM6,SCTA2,NA,AMAR2,PIOP,DICOT,ERHY,ERPE,PACA6,POMO5,POVI9,SCHIZ4,ALMA12,POOL,AGOSE,CRYPT,TILA2,TRTE,AMARA,BOCU,BOGR2,BROMU,SCAR,SIIR,ELEOC,EPCI,LEMNA,POHI6,CYES,AMCO3,AMHY,EPHE,PEAN,MESA/MEOF,SARA3,VEBR,DALE3,GAURA,GRSQ,PASPA2,LYCIUM,MUAS/DISP,SHRUB,KAPA,PRLO,VETH,TRAGO,HESPE11,JUSC2,ERIGE2,SOAS,JUARL,SCHOE6,GAPU,OPUNT,ANDRO,SOLAN,CUAR,MARE11,CHVI4,ERICA,OPIM,SPGR2,SEED,ATMI2,CAUT,SAGIT,SCACO2,SONCH,BIFR,POPR,SCPH,XASP2,CHFR3,CHPR5,PHVI5,XANTH2,SPCR/SPFL2,ARTEM,CHIN2,HEPE,SYMPH,CHER2,POLA4,SOHA,PLJA,EPILO,MUTO2,DISA,HECU3,CHVI8,CYOD,ERPEM,GAURA/OENOT,LEFUF,PADI,HENE5,BOUTE,MUME2,ELPA3,CUFO,SUAED,GACO5,PSST7,MIGL,ASSP,CIAR4,PHAR3,DEIL,SAPA8,BICE,CAPR5,CLLI2,LYSA2,ARCA14,AMCO,ONAG,PADI16,PLANT,VEAN2,SAAM2,MAAQ2,CYIM2,BAHY,ARIST,BOERH2,DIWI5,MIRAB,PECTI,PHACE,ATCA,SISYM,MELIL/MESA,ECHIN,ECHIN4,EUDA5,AMBL,EUDE4,SAAB,TOAN,FUNGI1,PHHE4,BOTO2,BAMU,LYCOP4,OEELH,TYDO,UNID,AMPA,ARLU,CHLE4,ERACA,HEVI4,HITR,SCAR7,TAOF,ALGAE,SENEC,PHHE5,BOBA2/BOAR,GAPI,LINUM,MUHLE,RACO3,CHVE2,HYMEN4,OECO2,PASP,BOSP,EPWI2,MIGL3,GLTR,SARA3 ,EQAR,ERPEP2,FUNGI,ATARE,BAPT,CRTR5,MALE3,SEVE2,SUMO,TRDU,CARA2,CYES ,UDS,CLSE,MUPO2,SPWR2,LYPA,LINE,MILI3,FRAXI,BRTE,OESU3,ORPU2,ATRIP,TRPO2,PLLA,TRPR,CYGLO,ERCI,SPOB,SYLAH6,PHMA18,CHHI,PODO3,HENE3,BRASSI,MOSC,POHA2,ElEL5,AMFL,HOSU,SPFL3,DYPA,UMS,NYCTAG,BACCH,CYGL,MUME5,BIDEN,SCAC3,COCA6,RIAM,SPIFL,SPORP,CYSQ,CYSQ ,POLAN,ECPR,SAAM6,HYFL,COAM8,CYAT,PLMA2,POAB,PSCA11,CHAMA8,UGI,BOER4,MOCE,STPA4,ELCA5,CHSO,PEGR9
2012,25,0,2.81,0,0,0,0,0,0.43,16.58,0,52.21,0,2.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19.78,0,2.06,71.35,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.95,0,0,0,89.3,0,2.77,1.73,3.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.33,0.64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,4.61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,1,2.28,3.6,171.07,0,0,0.02,0,0,0,1.88,153.7,0,2.72,15.7,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0,1.77,0,0,0,0,0,0,0,0,0,0,1.82,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,2,0.72,0,1.39,0.14,0,1.68,0,0.07,0,0,170.52,0,0,0,0.89,0.02,0,0.68,0,0.75,0,0,0.43,1.23,0,0,0,1.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0.25,0,0,0,0,0,2.01,0,0,0,0,0,0,0,0.04,0,0,0,3.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,3,1.07,42.52,2.18,0,0,0,0,0,23.18,6.06,129.97,0.04,46.74,37.8,0,0,0,0,0,0,0,0,0.32,0,0,0,0,0,0,0,0.09,80.7300000000001,2.88,0,11.31,0,0.27,0,5.34,14.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,4,0,84.98,0,0,0,0.35,0,0.39,12.29,0,170.52,0,17.63,0,0,0,0,0,0,0,0,0,56.22,0.08,0,0,0,0.07,0,0,0.02,0,0.18,1.13,1.07,0,0,0,0,0,0,0,0,0,0,0.01,1.22,0,0,0,0,0,1.04,0,0,0,0.59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,1.46,0,0.68,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55,2.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,5,0,0,2.5,0,0,0.02,0,0,0,0,169.9,0,0,0,0.71,0,0,2.51,0,0,0.64,0,0,0.4,0,0,0,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,0,0,0,0,0,0,0,0,0.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,6,0.52,70.12,0,0,0,0.25,0,0,0,0,54.52,4.26,1.67,0,0,0,0,0,0,0,0,0,0,0.68,0.08,0,0,1.88,25.13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.07,0,0,0,1.69,0.03,0.22,1.34,0,3.76,0,0.02,0.16,0,4.64999999999999,0.54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,0,0,0.07,0,0,4.08999999999999,0,0,0,0,22.63,0,0,0,0,0.1,0,0,0,1.07,0,0,0,5.05,0.38,0,0,3.97,23.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,36.79,121.52,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24.75,6.09,15.5699999999999,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0,0,0,0,0,0,0,0,0,0,1.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01,6.68,0.04,0.07,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,8,1.24,7.25,7.98,0.02,0,0.01,0.57,0.16,3.49,0,172.98,0,0.08,7.59,0,0,0,0.02,0,0,0,0,0,1.94,0.01,0.97,0,2.21,0,0,0,0,0,0,0.01,0,0,0,5.38,10.07,0,0,0,0,0,0.3,0,0,0,0,0,0,8.95,0,0,0,6.97,0.42,0,0,0,0,3.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57,0,0,3.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.44,0,1.05,0,0,0,0,0,0,0,0,0,0,0,2.14,75.62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.73,2.8,0,0.19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.95,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,9,2.51,2.96,24.94,0.18,0,0,0,0,75.75,0.07,0,0,48.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,27.45,0,28.18,0,0,0,0,0.86,1.59,0,0,0,0,0,0.07,0,0,0,0,0,1.88,0,0,0,55.64,0,0.67,0.47,0.07,0,0,0,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.49,0,0.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,3.6,0.42,0,0,0,0,0,0,0,0,0,2.18,0,0,0,0,0,0,8.42,0,0,0,0,0,0.05,0,0,0,77.42,0,0,7.68,0,0,0,0,0.08,0,0,0,0,0,2.72,0,0.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17,0,0,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.53,0.03,0,0,0,0,0,0,0,0,0,0,0,2.61,0,0,1.63,0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0,0,0,50.29,1.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,10,0.18,0,0.29,1.06,0,0.53,0,0,0.48,2.23,31.01,0,11.42,29.46,0,0,0,0,0,0,0,0,0,0.91,0,0,0,0.61,13.87,0,0.02,0,0,0,0,0,0,0,1.47,0,0,0,0,0,0,0,0,0,0,0,0,0,15.01,0,0,0,0.14,0,0,0,0,0,0,0,0,0,0,1.07,0,0,1.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08,0,24.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06,0.59,0,0,0,0,0.7,0.96,0.15,0,0.08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11,0,0,0,0,0.52,0,0.26,0.02,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.94,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,11,0,0,16.15,0.01,0,0,0,0,0,0,137.71,0,0.81,6.91,0.01,0,0,0.15,0,0,0,0.1,0,16.18,0,0,0,0,0.34,0,0,0,0,0,0,0,0,0,0,5.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16,0,0,0,0,0,0,0,0,0,0.18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77,0.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0.37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
